id,zanr 
161072,Boxing
161245,Simulation
161245,Sci-Fi
161245,Mech
161298,Action
161298,Shooter
161298,Third-Person
161298,Sci-Fi
101879,Strategy
101879,Real-Time
101879,Historic
101879,Command
160906,Miscellaneous
160906,Party
101235,Action
101235,Shooter
101235,First-Person
101235,Tactical
101235,Modern
160821,Action
160821,General
160728,Action
160728,Shooter
160728,First-Person
160728,Sci-Fi
105684,Miscellaneous
105684,Puzzle
105684,Action
105684,General
102626,Strategy
102626,Real-Time
102626,Historic
112640,Role-Playing
112640,Strategy
112640,General
433894,Action
433894,Adventure
433894,General
433894,Point-and-Click
233449,Action
233449,Shooter
233449,First-Person
233449,Modern
233449,Arcade
162567,Action Adventure
162567,Sci-Fi
109555,Simulation
109555,Driving
109555,Car Combat
109555,Vehicle
109555,Combat
504302,Adventure
504302,Point-and-Click
514034,Strategy
514034,Turn-Based
514034,General
106291,Miscellaneous
106291,Compilation
111240,Role-Playing
111240,Strategy
111240,Turn-Based
111240,General
111240,Historic
111240,Tactics
110082,Sports
110082,Traditional
110082,Team
110082,Basketball
110082,Sim
104311,Action
104311,Fighting
104311,3D
299330,Adventure
299330,General
520195,Sports
520195,Team
520195,Futuristic
503397,Action Adventure
503397,General
503397,Adventure
503397,Visual Novel
136285,Action
136285,General
110959,Sports
110959,Olympic Sports
110959,Individual
110959,Athletics
107013,Driving
107013,Demolition Derby
110603,Action
110603,Shooter
110603,First-Person
110603,Historic
110603,Arcade
531018,Action Adventure
531018,General
501821,Action
501821,Platformer
501821,2D
487156,Action Adventure
487156,Linear
439515,Action Adventure
439515,Survival
150170,Adventure
150170,General
111195,Strategy
111195,General
524955,Adventure
524955,General
524955,3D
524955,Third-Person
111669,Action
111669,Beat-'Em-Up
111669,2D
161577,Sports
161577,Traditional
161577,Volleyball
243641,Action
243641,Shooter
243641,First-Person
243641,Fantasy
243641,Arcade
527269,Sports
527269,Team
527269,Basketball
527269,Sim
113933,Action Adventure
113933,Adventure
113933,General
113933,Fantasy
108651,Sports
108651,Traditional
108651,Individual
108651,Golf
108651,Sim
535703,Action
535703,Shooter
535703,First-Person
535703,Arcade
161411,Action
161411,Shooter
161411,First-Person
161411,Fantasy
143283,Sports
143283,Miscellaneous
143283,General
143283,Exercise / Fitness
114315,Action
114315,Shooter
114315,Third-Person
114315,Modern
114315,Arcade
234308,Shooter
234308,Sci-Fi
234308,Action
234308,First-Person
234308,Arcade
254804,Platformer
254804,2D
254804,Action
206481,Action
206481,Shooter
206481,Light Gun
322493,Modern
322493,Action
322493,Shooter
322493,First-Person
322493,Tactical
322493,Arcade
102194,Action
102194,Shooter
102194,Third-Person
102194,Historic
146667,Action Adventure
146667,Horror
146667,Survival
107117,Action
107117,General
103072,Adventure
103072,General
161200,Sports
161200,Alternative
161200,Snowboarding
162098,Action
162098,Shooter
162098,Third-Person
162098,Modern
162076,Action
162076,Platformer
162076,3D
161506,Action Adventure
161506,Fantasy
160731,Driving
160731,Car Combat
101365,Driving
101365,Racing
101365,Arcade
101365,Futuristic
102880,Action
102880,General
162451,Miscellaneous
162451,Virtual Life
111034,Role-Playing
111034,Strategy
111034,Turn-Based
111034,General
111034,Tactics
534392,Simulation
534392,Vehicle
534392,Civilian
162708,Driving
162708,Demolition Derby
142848,Miscellaneous
142848,Party
142848,Party / Minigame
543568,Action
543568,Shooter
543568,First-Person
543568,Arcade
108013,Action Adventure
108013,Modern
108013,Open-World
109790,Action
109790,Shooter
109790,Platformer
109790,Scrolling
109790,2D
468124,Action
468124,Shooter
468124,Shoot-'Em-Up
468124,Top-Down
468124,Vertical
110256,Simulation
110256,Miscellaneous
110256,General
110256,Virtual
110256,Virtual Life
565844,Action Adventure
565844,General
522137,Simulation
522137,General
512965,Action
512965,Platformer
512965,2D
109937,Action Adventure
109937,Historic
109937,Open-World
110288,Miscellaneous
110288,Edutainment
104095,Miscellaneous
104095,Compilation
135843,Sports
135843,Traditional
135843,Team
135843,Soccer
135843,Sim
493044,Role-Playing
493044,Massively Multiplayer
207239,Driving
207239,Racing
207239,Arcade
207239,Kart
207239,Automobile
107750,Action
107750,Shooter
107750,First-Person
107750,Historic
107750,Arcade
237635,Miscellaneous
237635,Puzzle
237635,General
105286,Action
105286,Platformer
105286,2D
210352,Role-Playing
210352,First-Person
210352,Western-Style
235675,Driving
235675,Racing
235675,General
235675,Arcade
235675,Automobile
115606,Action
115606,General
115606,Beat-'Em-Up
115606,2D
105785,Sports
105785,Traditional
105785,Team
105785,Football
105785,Arcade
567075,Role-Playing
567075,Japanese-Style
561071,Role-Playing
561071,Action RPG
543885,Role-Playing
543885,Japanese-Style
526166,Adventure
526166,Text
518140,Action Adventure
518140,General
499314,Action
499314,Rhythm
499314,Dancing
499316,Action
499316,Rhythm
499316,Dancing
496490,Action
496490,General
329388,Action
329388,Platformer
329388,2D
202684,Music
202684,Action
202684,Miscellaneous
202684,Rhythm
112181,Action
112181,Platformer
112181,3D
109616,Sports
109616,Traditional
109616,Team
109616,Football
109616,Sim
182424,Miscellaneous
182424,Party
182424,Party / Minigame
246841,General
246841,Action
246841,Action Adventure
246841,Sandbox
232461,Action Adventure
232461,Historic
232461,Open-World
548067,Strategy
548067,Real-Time
548067,Defense
162456,Action
162456,Platformer
162456,3D
525900,Action
525900,Shooter
525900,First-Person
525900,Tactical
506057,Action
506057,Shooter
506057,Shoot-'Em-Up
506057,Top-Down
509057,Role-Playing
509057,Trainer
433042,Action Adventure
433042,General
174389,Action
174389,General
174389,Miscellaneous
174389,Card Battle
174389,Strategy
174389,Turn-Based
540592,Action
540592,Shooter
540592,Third-Person
540592,Tactical
527179,Strategy
527179,Turn-Based
527179,General
213216,Action
213216,General
124715,Action
124715,Shooter
124715,First-Person
124715,Modern
124715,Arcade
548865,Puzzle
548865,Strategy
548865,General
516407,Action Adventure
516407,Open-World
506799,Action
506799,Platformer
506799,2D
481008,Action
481008,Rhythm
481008,Dancing
328319,Action
328319,Platformer
328319,2D
162146,Role-Playing
162146,Console-style RPG
161889,Action
161889,Platformer
161889,3D
103120,Action
103120,Shooter
103120,Third-Person
103120,Modern
101969,Action
101969,Fighting
101969,3D
101827,Driving
101827,Racing
101827,Rally / Offroad
101560,Driving
101560,Racing
101560,Snow / Water
101442,Driving
101442,Racing
101442,Simulation
101442,GT / Street
101442,Automobile
101463,Driving
101463,Racing
101463,Formula One
101319,Action
101319,Beat-'Em-Up
101408,Sports
101408,Alternative
101408,Individual
101408,Biking
161948,Action
161948,Shooter
161948,Scrolling
101196,Action Adventure
101196,Horror
101196,Survival
164145,Action Adventure
164145,Fantasy
164145,General
112482,Miscellaneous
112482,Adventure
112482,General
112482,Compilation
317196,Action
317196,Shooter
317196,First-Person
317196,Sci-Fi
317196,Arcade
124850,Driving
124850,Racing
124850,Arcade
124850,Automobile
535381,Action Adventure
535381,General
108184,Miscellaneous
108184,Puzzle
108184,General
522601,Miscellaneous
522601,Compilation
523242,Miscellaneous
523242,Compilation
504301,Adventure
504301,Point-and-Click
494742,Role-Playing
494742,Action RPG
494619,Sports
494619,Simulation
494619,Virtual
494619,Individual
494619,Combat
494619,Career
494619,Boxing / Martial Arts
491641,Miscellaneous
491641,Gambling
103730,Action
103730,Fighting
103730,2D
207934,Role-Playing
207934,Action RPG
107053,Action Adventure
107053,Historic
107053,General
107053,Open-World
521656,Simulation
521656,Virtual
521656,Career
512678,Strategy
512678,Turn-Based
512678,Card Battle
523707,Action
523707,Shooter
523707,First-Person
523707,Arcade
504224,Adventure
504224,General
504224,Point-and-Click
114064,Miscellaneous
114064,Rhythm
114064,Music
496202,Action
496202,Shooter
496202,Shoot-'Em-Up
496202,Top-Down
313436,Action Adventure
313436,Horror
313436,Survival
162491,Action
162491,Platformer
162491,3D
109416,Simulation
109416,Miscellaneous
109416,Virtual Life
109416,Virtual
102151,Action
102151,Shooter
102151,First-Person
102151,Sci-Fi
102201,Strategy
102201,Real-Time
102201,Historic
102201,Command
285000,Miscellaneous
285000,General
112378,Strategy
112378,General
104446,Action
104446,Beat-'Em-Up
104446,2D
105134,Action
105134,Shooter
105134,First-Person
105134,Modern
531107,Action Adventure
531107,General
248571,Action
248571,Fighting
248571,3D
164283,Role-Playing
164283,Action RPG
492504,Action
492504,Adventure
492504,General
492504,Platformer
492504,3D
495402,Miscellaneous
495402,Compilation
113058,Strategy
113058,Real-Time
113058,Sci-Fi
113058,Defense
266930,Action
266930,Fighting
266930,3D
163218,Action
163218,Platformer
163218,3D
110473,Action
110473,Fighting
110473,2D
105787,Sports
105787,Traditional
105787,Team
105787,Soccer
105787,Sim
542848,Sports
542848,Team
542848,Cricket
109961,Action
109961,Platformer
109961,General
109961,3D
246534,Action
246534,Action Adventure
246534,General
246534,Open-World
487713,Role-Playing
487713,Strategy
487713,Turn-Based
487713,Japanese-Style
487713,Tactics
548944,Action Adventure
548944,Survival
535609,Adventure
535609,3D
535609,First-Person
531552,Miscellaneous
531552,Compilation
526044,Action
526044,Platformer
526044,2D
325913,Action
325913,General
325942,Action
325942,Platformer
325942,2D
294680,Action
294680,Platformer
294680,2D
259254,Miscellaneous
259254,Puzzle
259254,Action
259254,General
110729,Miscellaneous
110729,Puzzle
110729,General
162798,Miscellaneous
162798,Virtual Life
527088,Action
527088,Rhythm
527088,Music
320402,Strategy
320402,Real-Time
320402,Sci-Fi
320402,General
320402,Defense
110297,Driving
110297,Racing
110297,Simulation
110297,GT / Street
110297,Automobile
344628,Action
344628,Platformer
344628,2D
210798,Action Adventure
210798,Modern
210798,General
210798,Linear
564932,Role-Playing
564932,Western-Style
161414,Action
161414,Shooter
161414,Third-Person
161414,Modern
124749,Miscellaneous
124749,Puzzle
124749,General
428405,Miscellaneous
428405,Compilation
215104,General
215104,Role-Playing
236000,Miscellaneous
236000,Puzzle
236000,Matching
230527,Role-Playing
230527,General
162046,Action
162046,Beat-'Em-Up
101583,Action
101583,Shooter
101583,Third-Person
101583,Modern
161372,Driving
161372,Mission-based
102465,Miscellaneous
102465,Puzzle
102465,Matching
102373,Sports
102373,Traditional
102373,Football
102373,Arcade
101279,Strategy
101279,Real-Time
101279,Fantasy
101279,General
102011,Sports
102011,Traditional
102011,Tennis
161034,Action
161034,General
160920,Sports
160920,Alternative
160920,Biking
160634,Action
160634,General
164144,Action Adventure
164144,Fantasy
164144,General
189986,Action Adventure
189986,Sci-Fi
189986,General
320400,Strategy
320400,Turn-Based
320400,General
320400,Fantasy
182376,Sports
182376,Traditional
182376,Team
182376,Baseball
182376,Arcade
107773,Miscellaneous
107773,Board Games
107773,Board / Card Game
540616,Action Adventure
